game_id,round_index,player_id,round_begin_ts,player_move,player_rt,player_outcome,player_points,player_total
755eb8c8-2780-479b-a8fb-474610d69f65,186,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947171538,paper,735,tie,0,120
755eb8c8-2780-479b-a8fb-474610d69f65,187,8c469812-e717-479e-b9e4-f390d202ee51,1566947173371,paper,684,tie,0,104
755eb8c8-2780-479b-a8fb-474610d69f65,187,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947173371,paper,630,tie,0,120
755eb8c8-2780-479b-a8fb-474610d69f65,188,8c469812-e717-479e-b9e4-f390d202ee51,1566947175241,paper,532,tie,0,104
755eb8c8-2780-479b-a8fb-474610d69f65,188,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947175241,paper,903,tie,0,120
755eb8c8-2780-479b-a8fb-474610d69f65,189,8c469812-e717-479e-b9e4-f390d202ee51,1566947177049,scissors,2260,win,3,104
755eb8c8-2780-479b-a8fb-474610d69f65,189,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947177049,paper,831,loss,-1,120
755eb8c8-2780-479b-a8fb-474610d69f65,190,8c469812-e717-479e-b9e4-f390d202ee51,1566947180644,paper,1610,tie,0,107
755eb8c8-2780-479b-a8fb-474610d69f65,190,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947180644,paper,653,tie,0,119
755eb8c8-2780-479b-a8fb-474610d69f65,191,8c469812-e717-479e-b9e4-f390d202ee51,1566947183205,scissors,801,loss,-1,107
755eb8c8-2780-479b-a8fb-474610d69f65,191,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947183205,rock,1740,win,3,119
755eb8c8-2780-479b-a8fb-474610d69f65,192,8c469812-e717-479e-b9e4-f390d202ee51,1566947186049,scissors,1285,win,3,106
755eb8c8-2780-479b-a8fb-474610d69f65,192,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947186049,paper,888,loss,-1,122
755eb8c8-2780-479b-a8fb-474610d69f65,193,8c469812-e717-479e-b9e4-f390d202ee51,1566947188574,scissors,865,tie,0,109
755eb8c8-2780-479b-a8fb-474610d69f65,193,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947188574,scissors,1363,tie,0,121
755eb8c8-2780-479b-a8fb-474610d69f65,194,8c469812-e717-479e-b9e4-f390d202ee51,1566947191025,scissors,637,win,3,109
755eb8c8-2780-479b-a8fb-474610d69f65,194,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947191025,paper,799,loss,-1,121
755eb8c8-2780-479b-a8fb-474610d69f65,195,8c469812-e717-479e-b9e4-f390d202ee51,1566947193065,scissors,622,tie,0,112
755eb8c8-2780-479b-a8fb-474610d69f65,195,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947193065,scissors,800,tie,0,120
755eb8c8-2780-479b-a8fb-474610d69f65,196,8c469812-e717-479e-b9e4-f390d202ee51,1566947195065,scissors,979,tie,0,112
755eb8c8-2780-479b-a8fb-474610d69f65,196,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947195065,scissors,1551,tie,0,120
755eb8c8-2780-479b-a8fb-474610d69f65,197,8c469812-e717-479e-b9e4-f390d202ee51,1566947198705,scissors,1220,win,3,112
755eb8c8-2780-479b-a8fb-474610d69f65,197,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947198705,paper,1103,loss,-1,120
755eb8c8-2780-479b-a8fb-474610d69f65,198,8c469812-e717-479e-b9e4-f390d202ee51,1566947201159,rock,1007,win,3,115
755eb8c8-2780-479b-a8fb-474610d69f65,198,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947201159,scissors,776,loss,-1,119
755eb8c8-2780-479b-a8fb-474610d69f65,199,8c469812-e717-479e-b9e4-f390d202ee51,1566947203329,rock,957,loss,-1,118
755eb8c8-2780-479b-a8fb-474610d69f65,199,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947203329,paper,928,win,3,118
755eb8c8-2780-479b-a8fb-474610d69f65,200,8c469812-e717-479e-b9e4-f390d202ee51,1566947205633,rock,1620,loss,-1,117
755eb8c8-2780-479b-a8fb-474610d69f65,200,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947205633,paper,1199,win,3,121
755eb8c8-2780-479b-a8fb-474610d69f65,201,8c469812-e717-479e-b9e4-f390d202ee51,1566947208593,rock,2099,tie,0,116
755eb8c8-2780-479b-a8fb-474610d69f65,201,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947208593,rock,960,tie,0,124
755eb8c8-2780-479b-a8fb-474610d69f65,202,8c469812-e717-479e-b9e4-f390d202ee51,1566947211809,rock,1565,win,3,116
755eb8c8-2780-479b-a8fb-474610d69f65,202,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947211809,scissors,1296,loss,-1,124
755eb8c8-2780-479b-a8fb-474610d69f65,203,8c469812-e717-479e-b9e4-f390d202ee51,1566947214484,scissors,846,loss,-1,119
755eb8c8-2780-479b-a8fb-474610d69f65,203,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947214484,rock,908,win,3,123
755eb8c8-2780-479b-a8fb-474610d69f65,204,8c469812-e717-479e-b9e4-f390d202ee51,1566947217761,scissors,527,win,3,118
755eb8c8-2780-479b-a8fb-474610d69f65,204,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947217761,paper,864,loss,-1,126
755eb8c8-2780-479b-a8fb-474610d69f65,205,8c469812-e717-479e-b9e4-f390d202ee51,1566947219754,paper,949,win,3,121
755eb8c8-2780-479b-a8fb-474610d69f65,205,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947219754,rock,1384,loss,-1,125
755eb8c8-2780-479b-a8fb-474610d69f65,206,8c469812-e717-479e-b9e4-f390d202ee51,1566947222577,paper,757,loss,-1,124
755eb8c8-2780-479b-a8fb-474610d69f65,206,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947222577,scissors,902,win,3,124
755eb8c8-2780-479b-a8fb-474610d69f65,207,8c469812-e717-479e-b9e4-f390d202ee51,1566947224618,paper,786,tie,0,123
755eb8c8-2780-479b-a8fb-474610d69f65,207,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947224618,paper,1191,tie,0,127
755eb8c8-2780-479b-a8fb-474610d69f65,208,8c469812-e717-479e-b9e4-f390d202ee51,1566947226772,paper,665,loss,-1,123
755eb8c8-2780-479b-a8fb-474610d69f65,208,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947226772,scissors,516,win,3,127
755eb8c8-2780-479b-a8fb-474610d69f65,209,8c469812-e717-479e-b9e4-f390d202ee51,1566947228476,paper,903,win,3,122
755eb8c8-2780-479b-a8fb-474610d69f65,209,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947228476,rock,1012,loss,-1,130
755eb8c8-2780-479b-a8fb-474610d69f65,210,8c469812-e717-479e-b9e4-f390d202ee51,1566947230301,rock,887,loss,-1,125
755eb8c8-2780-479b-a8fb-474610d69f65,210,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947230301,paper,668,win,3,129
755eb8c8-2780-479b-a8fb-474610d69f65,211,8c469812-e717-479e-b9e4-f390d202ee51,1566947232252,paper,968,loss,-1,124
755eb8c8-2780-479b-a8fb-474610d69f65,211,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947232252,scissors,445,win,3,132
755eb8c8-2780-479b-a8fb-474610d69f65,212,8c469812-e717-479e-b9e4-f390d202ee51,1566947234692,rock,727,loss,-1,123
755eb8c8-2780-479b-a8fb-474610d69f65,212,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947234692,paper,187,win,3,135
755eb8c8-2780-479b-a8fb-474610d69f65,213,8c469812-e717-479e-b9e4-f390d202ee51,1566947236444,rock,816,loss,-1,122
755eb8c8-2780-479b-a8fb-474610d69f65,213,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947236444,paper,437,win,3,138
755eb8c8-2780-479b-a8fb-474610d69f65,214,8c469812-e717-479e-b9e4-f390d202ee51,1566947238289,scissors,800,loss,-1,121
755eb8c8-2780-479b-a8fb-474610d69f65,214,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947238289,rock,695,win,3,141
755eb8c8-2780-479b-a8fb-474610d69f65,215,8c469812-e717-479e-b9e4-f390d202ee51,1566947239997,scissors,813,tie,0,120
755eb8c8-2780-479b-a8fb-474610d69f65,215,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947239997,scissors,371,tie,0,144
755eb8c8-2780-479b-a8fb-474610d69f65,216,8c469812-e717-479e-b9e4-f390d202ee51,1566947241665,scissors,744,tie,0,120
755eb8c8-2780-479b-a8fb-474610d69f65,216,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947241665,scissors,408,tie,0,144
755eb8c8-2780-479b-a8fb-474610d69f65,217,8c469812-e717-479e-b9e4-f390d202ee51,1566947243246,scissors,696,loss,-1,120
755eb8c8-2780-479b-a8fb-474610d69f65,217,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947243246,rock,722,win,3,144
755eb8c8-2780-479b-a8fb-474610d69f65,218,8c469812-e717-479e-b9e4-f390d202ee51,1566947244780,scissors,769,tie,0,119
755eb8c8-2780-479b-a8fb-474610d69f65,218,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947244780,scissors,468,tie,0,147
755eb8c8-2780-479b-a8fb-474610d69f65,219,8c469812-e717-479e-b9e4-f390d202ee51,1566947246641,paper,586,loss,-1,119
755eb8c8-2780-479b-a8fb-474610d69f65,219,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947246641,scissors,2105,win,3,147
755eb8c8-2780-479b-a8fb-474610d69f65,220,8c469812-e717-479e-b9e4-f390d202ee51,1566947249850,paper,564,loss,-1,118
755eb8c8-2780-479b-a8fb-474610d69f65,220,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947249850,scissors,768,win,3,150
755eb8c8-2780-479b-a8fb-474610d69f65,221,8c469812-e717-479e-b9e4-f390d202ee51,1566947251697,paper,646,tie,0,117
755eb8c8-2780-479b-a8fb-474610d69f65,221,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947251697,paper,727,tie,0,153
755eb8c8-2780-479b-a8fb-474610d69f65,222,8c469812-e717-479e-b9e4-f390d202ee51,1566947253321,paper,677,tie,0,117
755eb8c8-2780-479b-a8fb-474610d69f65,222,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947253321,paper,943,tie,0,153
755eb8c8-2780-479b-a8fb-474610d69f65,223,8c469812-e717-479e-b9e4-f390d202ee51,1566947256118,paper,783,tie,0,117
755eb8c8-2780-479b-a8fb-474610d69f65,223,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947256118,paper,1443,tie,0,153
755eb8c8-2780-479b-a8fb-474610d69f65,224,8c469812-e717-479e-b9e4-f390d202ee51,1566947259122,scissors,1907,win,3,117
755eb8c8-2780-479b-a8fb-474610d69f65,224,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947259122,paper,820,loss,-1,153
755eb8c8-2780-479b-a8fb-474610d69f65,225,8c469812-e717-479e-b9e4-f390d202ee51,1566947262098,scissors,882,loss,-1,120
755eb8c8-2780-479b-a8fb-474610d69f65,225,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947262098,rock,1054,win,3,152
755eb8c8-2780-479b-a8fb-474610d69f65,226,8c469812-e717-479e-b9e4-f390d202ee51,1566947264353,paper,806,loss,-1,119
755eb8c8-2780-479b-a8fb-474610d69f65,226,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947264353,scissors,624,win,3,155
755eb8c8-2780-479b-a8fb-474610d69f65,227,8c469812-e717-479e-b9e4-f390d202ee51,1566947266177,paper,778,tie,0,118
755eb8c8-2780-479b-a8fb-474610d69f65,227,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947266177,paper,784,tie,0,158
755eb8c8-2780-479b-a8fb-474610d69f65,228,8c469812-e717-479e-b9e4-f390d202ee51,1566947267860,paper,790,loss,-1,118
755eb8c8-2780-479b-a8fb-474610d69f65,228,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947267860,scissors,429,win,3,158
755eb8c8-2780-479b-a8fb-474610d69f65,229,8c469812-e717-479e-b9e4-f390d202ee51,1566947269516,paper,1113,loss,-1,117
755eb8c8-2780-479b-a8fb-474610d69f65,229,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947269516,scissors,324,win,3,161
755eb8c8-2780-479b-a8fb-474610d69f65,230,8c469812-e717-479e-b9e4-f390d202ee51,1566947271900,scissors,695,win,3,116
755eb8c8-2780-479b-a8fb-474610d69f65,230,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947271900,paper,309,loss,-1,164
755eb8c8-2780-479b-a8fb-474610d69f65,231,8c469812-e717-479e-b9e4-f390d202ee51,1566947273738,rock,850,tie,0,119
755eb8c8-2780-479b-a8fb-474610d69f65,231,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947273738,rock,719,tie,0,163
755eb8c8-2780-479b-a8fb-474610d69f65,232,8c469812-e717-479e-b9e4-f390d202ee51,1566947275785,rock,828,win,3,119
755eb8c8-2780-479b-a8fb-474610d69f65,232,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947275785,scissors,1152,loss,-1,163
755eb8c8-2780-479b-a8fb-474610d69f65,233,8c469812-e717-479e-b9e4-f390d202ee51,1566947278745,paper,475,tie,0,122
755eb8c8-2780-479b-a8fb-474610d69f65,233,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947278745,paper,640,tie,0,162
755eb8c8-2780-479b-a8fb-474610d69f65,234,8c469812-e717-479e-b9e4-f390d202ee51,1566947280793,rock,91,win,3,122
755eb8c8-2780-479b-a8fb-474610d69f65,234,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947280793,scissors,3736,loss,-1,162
755eb8c8-2780-479b-a8fb-474610d69f65,235,8c469812-e717-479e-b9e4-f390d202ee51,1566947285963,rock,1054,loss,-1,125
755eb8c8-2780-479b-a8fb-474610d69f65,235,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947285963,paper,622,win,3,161
755eb8c8-2780-479b-a8fb-474610d69f65,236,8c469812-e717-479e-b9e4-f390d202ee51,1566947288140,rock,823,loss,-1,124
755eb8c8-2780-479b-a8fb-474610d69f65,236,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947288140,paper,1669,win,3,164
755eb8c8-2780-479b-a8fb-474610d69f65,237,8c469812-e717-479e-b9e4-f390d202ee51,1566947290665,rock,1757,win,3,123
755eb8c8-2780-479b-a8fb-474610d69f65,237,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947290665,scissors,600,loss,-1,167
755eb8c8-2780-479b-a8fb-474610d69f65,238,8c469812-e717-479e-b9e4-f390d202ee51,1566947293652,rock,766,win,3,126
755eb8c8-2780-479b-a8fb-474610d69f65,238,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947293652,scissors,301,loss,-1,166
755eb8c8-2780-479b-a8fb-474610d69f65,239,8c469812-e717-479e-b9e4-f390d202ee51,1566947295452,scissors,1032,loss,-1,129
755eb8c8-2780-479b-a8fb-474610d69f65,239,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947295452,rock,941,win,3,165
755eb8c8-2780-479b-a8fb-474610d69f65,240,8c469812-e717-479e-b9e4-f390d202ee51,1566947297557,rock,927,tie,0,128
755eb8c8-2780-479b-a8fb-474610d69f65,240,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947297557,rock,563,tie,0,168
755eb8c8-2780-479b-a8fb-474610d69f65,241,8c469812-e717-479e-b9e4-f390d202ee51,1566947299418,rock,811,tie,0,128
755eb8c8-2780-479b-a8fb-474610d69f65,241,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947299418,rock,526,tie,0,168
755eb8c8-2780-479b-a8fb-474610d69f65,242,8c469812-e717-479e-b9e4-f390d202ee51,1566947301243,paper,786,loss,-1,128
755eb8c8-2780-479b-a8fb-474610d69f65,242,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947301243,scissors,613,win,3,168
755eb8c8-2780-479b-a8fb-474610d69f65,243,8c469812-e717-479e-b9e4-f390d202ee51,1566947303010,paper,771,loss,-1,127
755eb8c8-2780-479b-a8fb-474610d69f65,243,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947303010,scissors,495,win,3,171
755eb8c8-2780-479b-a8fb-474610d69f65,244,8c469812-e717-479e-b9e4-f390d202ee51,1566947305052,rock,656,loss,-1,126
755eb8c8-2780-479b-a8fb-474610d69f65,244,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947305052,paper,381,win,3,174
755eb8c8-2780-479b-a8fb-474610d69f65,245,8c469812-e717-479e-b9e4-f390d202ee51,1566947306654,paper,1974,tie,0,125
755eb8c8-2780-479b-a8fb-474610d69f65,245,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947306654,paper,666,tie,0,177
755eb8c8-2780-479b-a8fb-474610d69f65,246,8c469812-e717-479e-b9e4-f390d202ee51,1566947309530,paper,707,loss,-1,125
755eb8c8-2780-479b-a8fb-474610d69f65,246,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947309530,scissors,911,win,3,177
755eb8c8-2780-479b-a8fb-474610d69f65,247,8c469812-e717-479e-b9e4-f390d202ee51,1566947311461,paper,654,loss,-1,124
755eb8c8-2780-479b-a8fb-474610d69f65,247,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947311461,scissors,904,win,3,180
755eb8c8-2780-479b-a8fb-474610d69f65,248,8c469812-e717-479e-b9e4-f390d202ee51,1566947313522,paper,370,win,3,123
755eb8c8-2780-479b-a8fb-474610d69f65,248,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947313522,rock,1008,loss,-1,183
755eb8c8-2780-479b-a8fb-474610d69f65,249,8c469812-e717-479e-b9e4-f390d202ee51,1566947315850,rock,1304,win,3,126
755eb8c8-2780-479b-a8fb-474610d69f65,249,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947315850,scissors,630,loss,-1,182
755eb8c8-2780-479b-a8fb-474610d69f65,250,8c469812-e717-479e-b9e4-f390d202ee51,1566947318066,rock,890,loss,-1,129
755eb8c8-2780-479b-a8fb-474610d69f65,250,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947318066,paper,886,win,3,181
755eb8c8-2780-479b-a8fb-474610d69f65,251,8c469812-e717-479e-b9e4-f390d202ee51,1566947320298,paper,628,tie,0,128
755eb8c8-2780-479b-a8fb-474610d69f65,251,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947320298,paper,599,tie,0,184
755eb8c8-2780-479b-a8fb-474610d69f65,252,8c469812-e717-479e-b9e4-f390d202ee51,1566947323053,rock,535,win,3,128
755eb8c8-2780-479b-a8fb-474610d69f65,252,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947323053,scissors,435,loss,-1,184
755eb8c8-2780-479b-a8fb-474610d69f65,253,8c469812-e717-479e-b9e4-f390d202ee51,1566947324722,rock,658,tie,0,131
755eb8c8-2780-479b-a8fb-474610d69f65,253,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947324722,rock,751,tie,0,183
755eb8c8-2780-479b-a8fb-474610d69f65,254,8c469812-e717-479e-b9e4-f390d202ee51,1566947326490,scissors,2450,loss,-1,131
755eb8c8-2780-479b-a8fb-474610d69f65,254,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947326490,rock,790,win,3,183
755eb8c8-2780-479b-a8fb-474610d69f65,255,8c469812-e717-479e-b9e4-f390d202ee51,1566947329957,scissors,824,loss,-1,130
755eb8c8-2780-479b-a8fb-474610d69f65,255,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947329957,rock,645,win,3,186
755eb8c8-2780-479b-a8fb-474610d69f65,256,8c469812-e717-479e-b9e4-f390d202ee51,1566947331787,paper,784,tie,0,129
755eb8c8-2780-479b-a8fb-474610d69f65,256,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947331787,paper,541,tie,0,189
755eb8c8-2780-479b-a8fb-474610d69f65,257,8c469812-e717-479e-b9e4-f390d202ee51,1566947333603,paper,799,loss,-1,129
755eb8c8-2780-479b-a8fb-474610d69f65,257,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947333603,scissors,717,win,3,189
755eb8c8-2780-479b-a8fb-474610d69f65,258,8c469812-e717-479e-b9e4-f390d202ee51,1566947335433,scissors,755,win,3,128
755eb8c8-2780-479b-a8fb-474610d69f65,258,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947335433,paper,719,loss,-1,192
755eb8c8-2780-479b-a8fb-474610d69f65,259,8c469812-e717-479e-b9e4-f390d202ee51,1566947337290,scissors,891,loss,-1,131
755eb8c8-2780-479b-a8fb-474610d69f65,259,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947337290,rock,679,win,3,191
755eb8c8-2780-479b-a8fb-474610d69f65,260,8c469812-e717-479e-b9e4-f390d202ee51,1566947339955,paper,784,win,3,130
755eb8c8-2780-479b-a8fb-474610d69f65,260,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947339955,rock,61,loss,-1,194
755eb8c8-2780-479b-a8fb-474610d69f65,261,8c469812-e717-479e-b9e4-f390d202ee51,1566947342195,paper,2730,tie,0,133
755eb8c8-2780-479b-a8fb-474610d69f65,261,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947342195,paper,182,tie,0,193
755eb8c8-2780-479b-a8fb-474610d69f65,262,8c469812-e717-479e-b9e4-f390d202ee51,1566947345897,paper,764,loss,-1,133
755eb8c8-2780-479b-a8fb-474610d69f65,262,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947345897,scissors,1257,win,3,193
755eb8c8-2780-479b-a8fb-474610d69f65,263,8c469812-e717-479e-b9e4-f390d202ee51,1566947348161,paper,634,loss,-1,132
755eb8c8-2780-479b-a8fb-474610d69f65,263,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947348161,scissors,655,win,3,196
755eb8c8-2780-479b-a8fb-474610d69f65,264,8c469812-e717-479e-b9e4-f390d202ee51,1566947349681,rock,732,tie,0,131
755eb8c8-2780-479b-a8fb-474610d69f65,264,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947349681,rock,664,tie,0,199
755eb8c8-2780-479b-a8fb-474610d69f65,265,8c469812-e717-479e-b9e4-f390d202ee51,1566947351299,rock,738,loss,-1,131
755eb8c8-2780-479b-a8fb-474610d69f65,265,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947351299,paper,613,win,3,199
755eb8c8-2780-479b-a8fb-474610d69f65,266,8c469812-e717-479e-b9e4-f390d202ee51,1566947353161,scissors,802,tie,0,130
755eb8c8-2780-479b-a8fb-474610d69f65,266,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947353161,scissors,1017,tie,0,202
755eb8c8-2780-479b-a8fb-474610d69f65,267,8c469812-e717-479e-b9e4-f390d202ee51,1566947355049,scissors,658,tie,0,130
755eb8c8-2780-479b-a8fb-474610d69f65,267,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947355049,scissors,815,tie,0,202
755eb8c8-2780-479b-a8fb-474610d69f65,268,8c469812-e717-479e-b9e4-f390d202ee51,1566947356673,paper,691,win,3,130
755eb8c8-2780-479b-a8fb-474610d69f65,268,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947356673,rock,1079,loss,-1,202
755eb8c8-2780-479b-a8fb-474610d69f65,269,8c469812-e717-479e-b9e4-f390d202ee51,1566947358705,scissors,474,win,3,133
755eb8c8-2780-479b-a8fb-474610d69f65,269,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947358705,paper,728,loss,-1,201
755eb8c8-2780-479b-a8fb-474610d69f65,270,8c469812-e717-479e-b9e4-f390d202ee51,1566947360866,scissors,735,loss,-1,136
755eb8c8-2780-479b-a8fb-474610d69f65,270,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947360866,rock,383,win,3,200
755eb8c8-2780-479b-a8fb-474610d69f65,271,8c469812-e717-479e-b9e4-f390d202ee51,1566947362490,rock,809,tie,0,135
755eb8c8-2780-479b-a8fb-474610d69f65,271,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947362490,rock,776,tie,0,203
755eb8c8-2780-479b-a8fb-474610d69f65,272,8c469812-e717-479e-b9e4-f390d202ee51,1566947364355,rock,806,tie,0,135
755eb8c8-2780-479b-a8fb-474610d69f65,272,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947364355,rock,942,tie,0,203
755eb8c8-2780-479b-a8fb-474610d69f65,273,8c469812-e717-479e-b9e4-f390d202ee51,1566947366258,rock,504,loss,-1,135
755eb8c8-2780-479b-a8fb-474610d69f65,273,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947366258,paper,757,win,3,203
755eb8c8-2780-479b-a8fb-474610d69f65,274,8c469812-e717-479e-b9e4-f390d202ee51,1566947367833,paper,508,loss,-1,134
755eb8c8-2780-479b-a8fb-474610d69f65,274,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947367833,scissors,1768,win,3,206
755eb8c8-2780-479b-a8fb-474610d69f65,275,8c469812-e717-479e-b9e4-f390d202ee51,1566947370626,rock,395,win,3,133
755eb8c8-2780-479b-a8fb-474610d69f65,275,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947370626,scissors,662,loss,-1,209
755eb8c8-2780-479b-a8fb-474610d69f65,276,8c469812-e717-479e-b9e4-f390d202ee51,1566947372041,rock,698,win,3,136
755eb8c8-2780-479b-a8fb-474610d69f65,276,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947372041,scissors,591,loss,-1,208
755eb8c8-2780-479b-a8fb-474610d69f65,277,8c469812-e717-479e-b9e4-f390d202ee51,1566947373642,scissors,752,tie,0,139
755eb8c8-2780-479b-a8fb-474610d69f65,277,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947373642,scissors,384,tie,0,207
755eb8c8-2780-479b-a8fb-474610d69f65,278,8c469812-e717-479e-b9e4-f390d202ee51,1566947375338,paper,673,loss,-1,139
755eb8c8-2780-479b-a8fb-474610d69f65,278,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947375338,scissors,551,win,3,207
755eb8c8-2780-479b-a8fb-474610d69f65,279,8c469812-e717-479e-b9e4-f390d202ee51,1566947376946,paper,745,loss,-1,138
755eb8c8-2780-479b-a8fb-474610d69f65,279,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947376946,scissors,406,win,3,210
755eb8c8-2780-479b-a8fb-474610d69f65,280,8c469812-e717-479e-b9e4-f390d202ee51,1566947379886,rock,477,loss,-1,137
755eb8c8-2780-479b-a8fb-474610d69f65,280,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947379886,paper,625,win,3,213
755eb8c8-2780-479b-a8fb-474610d69f65,281,8c469812-e717-479e-b9e4-f390d202ee51,1566947381714,paper,414,tie,0,136
755eb8c8-2780-479b-a8fb-474610d69f65,281,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947381714,paper,629,tie,0,216
755eb8c8-2780-479b-a8fb-474610d69f65,282,8c469812-e717-479e-b9e4-f390d202ee51,1566947383282,rock,484,loss,-1,136
755eb8c8-2780-479b-a8fb-474610d69f65,282,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947383282,paper,664,win,3,216
755eb8c8-2780-479b-a8fb-474610d69f65,283,8c469812-e717-479e-b9e4-f390d202ee51,1566947384825,scissors,555,loss,-1,135
755eb8c8-2780-479b-a8fb-474610d69f65,283,4e50589e-ac37-4f26-a940-d5d1e559f8bb,1566947384825,rock,582,win,3,219
